match_id,date,season,round,team,opponent,player,position,shirt_number,minutes_played,tries,tackles_attempted,tackles_made,tackle_success_rate,turnovers_forced,carries,carry_metres,penalties_conceded,yellow_cards,red_cards
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Amanaki Lotoahea,Outside Centre,13.0,71.3667,0,14,11,0.7857,1,10,67.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Amato Fakatava,Blindside Flanker,6.0,80.28333333333333,0,16,15,0.9375,0,9,32.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Daiki Yanagawa,Lock (5),19.0,8.9833,0,0,0,,0,0,0.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Hinata Takei,Hooker,2.0,67.65,0,11,9,0.8182,0,5,22.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,Full Back,15.0,80.28333333333333,0,6,5,0.8333,0,18,131.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Jacob Skeen,Number 8,20.0,25.6333,0,4,4,1.0,1,3,19.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Kazuma Nishi,Loosehead Prop,17.0,20.7333,0,2,1,0.5,0,1,2.0,2,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Ko Sato,Hooker,16.0,12.6333,0,6,5,0.8333,0,1,6.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Kohei Horigome,Outside Centre,23.0,8.9167,0,0,0,,0,2,18.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,Fly Half,10.0,80.28333333333333,0,9,9,1.0,0,10,36.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Mike Stolberg,Lock (4),4.0,80.28333333333333,0,14,14,1.0,0,2,9.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Nathan Hughes,Number 8,8.0,54.65,1,8,7,0.875,0,11,44.0,3,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Otoya Kihara,Openside Flanker,21.0,3.6667,0,0,0,,0,0,0.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Pohiva Yamato Lotoahea,Lock (5),5.0,71.3,0,13,11,0.8462,0,6,20.0,3,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Semisi Tupou,Right Wing,14.0,80.28333333333333,0,9,5,0.5556,0,4,36.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Shohei Oyama,Tighthead Prop,3.0,54.5833,0,12,11,0.9167,1,1,2.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Shota Yamamoto,Scrum Half,9.0,67.7833,0,6,5,0.8333,0,5,7.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Shuhei Matsuhashi,Openside Flanker,7.0,76.6167,0,19,16,0.8421,0,2,3.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Siope Lolo Tavo,Left Wing,11.0,80.28333333333333,0,5,4,0.8,0,2,17.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Taichi Chiba,Tighthead Prop,18.0,25.7,0,2,2,1.0,0,1,4.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Toshiya Takahashi,Scrum Half,22.0,12.5,0,1,1,1.0,0,0,0.0,0,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Yuichiro Taniguchi,Loosehead Prop,1.0,59.55,0,4,3,0.75,0,2,4.0,1,0,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Yuta Kurihara,Inside Centre,12.0,80.28333333333333,0,23,21,0.913,0,6,19.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Ben Toolis,Lock (5),19.0,31.7833,0,9,9,1.0,0,2,4.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Daisuke Noguchi,Full Back,22.0,26.3667,1,1,1,1.0,0,5,17.0,1,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Haruki Kanazawa,Outside Centre,13.0,63.05,0,13,11,0.8462,0,3,12.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,James Blackwell,Lock (4),4.0,80.51666666666667,0,9,9,1.0,0,6,16.0,3,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Jed Brown,Blindside Flanker,6.0,59.9,0,12,10,0.8333,0,1,1.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Jose Seru,Number 8,8.0,76.5667,0,6,5,0.8333,0,5,43.0,2,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Joshua Nohra,Right Wing,23.0,20.6167,0,3,3,1.0,0,4,38.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Keiichi Kaneko,Hooker,2.0,53.9667,0,8,8,1.0,0,5,42.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Keitaro Hitora,Outside Centre,21.0,3.95,0,0,0,,0,0,0.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Kenta Tanaka,Loosehead Prop,17.0,24.7,0,3,3,1.0,0,0,0.0,1,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Kota Mitake,Tighthead Prop,3.0,44.8167,1,3,1,0.3333,0,2,10.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Lata Tangimana,Tighthead Prop,18.0,35.7,0,8,6,0.75,0,4,17.0,2,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Patrick Stehlin,Inside Centre,12.0,80.51666666666667,0,18,17,0.9444,0,11,54.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Patrick Tafa,Number 8,20.0,20.6167,0,11,11,1.0,0,3,12.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Ryosuke Kataoka,Left Wing,11.0,80.51666666666667,0,6,5,0.8333,0,6,41.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Sanaila Waqa,Lock (5),5.0,48.7333,0,5,5,1.0,0,5,58.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Sho Fukui,Hooker,16.0,26.55,0,10,8,0.8,0,1,4.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Shohei Nonaka,Openside Flanker,7.0,80.51666666666667,0,18,13,0.7222,0,3,7.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Shun Sasaki,Loosehead Prop,1.0,55.8167,0,8,5,0.625,0,4,12.0,1,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Tomoya Kimura,Right Wing,14.0,71.6167,0,5,4,0.8,0,5,59.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,Scrum Half,9.0,80.51666666666667,1,10,10,1.0,0,7,43.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yoshizumi Takeda,Full Back,15.0,59.9,0,9,6,0.6667,0,8,36.0,0,0,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,Fly Half,10.0,80.51666666666667,1,11,10,0.9091,0,6,49.0,1,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Amanaki Saumaki,Blindside Flanker,6.0,69.6833,0,14,13,0.9286,1,9,70.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ardie Savea,Openside Flanker,7.0,81.5,2,19,18,0.9474,1,12,119.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Atsushi Hiwasa,Scrum Half,21.0,23.2167,0,2,2,1.0,0,0,0.0,1,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Brodie Retallick,Lock (5),5.0,58.2833,2,7,7,1.0,0,9,41.0,1,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,Fly Half,10.0,65.4,0,8,7,0.875,0,11,56.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Gerard Cowley-Tuioti,Lock (5),19.0,23.2167,0,1,1,1.0,0,1,5.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Isileli Nakajima,Loosehead Prop,17.0,26.2667,0,6,6,1.0,0,1,4.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Jiwon Gu,Tighthead Prop,3.0,55.2667,0,6,5,0.8333,0,7,21.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Kanta Matsunaga,Right Wing,14.0,81.5,0,7,6,0.8571,0,9,134.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Kenta Matsuoka,Hooker,2.0,55.2333,0,13,13,1.0,0,6,38.0,2,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Kenta Tokuda,Scrum Half,9.0,58.2833,0,8,7,0.875,0,4,16.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Michael Little,Outside Centre,22.0,23.2,0,2,2,1.0,1,4,55.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ngani Laumape,Outside Centre,13.0,58.3,1,6,5,0.8333,0,13,136.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Rakuhei Yamashita,Left Wing,11.0,81.5,1,4,3,0.75,0,11,99.0,1,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,Full Back,15.0,81.5,1,3,3,1.0,0,18,223.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,Inside Centre,12.0,81.5,1,9,7,0.7778,0,15,131.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Shigure Takao,Loosehead Prop,1.0,55.2333,0,7,6,0.8571,0,1,8.0,1,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Takara Imamura,Lock (4),20.0,26.25,0,4,4,1.0,0,1,5.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Takayuki Watanabe,Tighthead Prop,18.0,26.2333,0,1,1,1.0,0,2,14.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Takuya Kitade,Hooker,16.0,26.2667,3,3,3,1.0,0,3,18.0,1,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Tiennan Costley,Number 8,8.0,81.5,1,18,18,1.0,0,6,50.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Timothy Lafaele,Fly Half,23.0,16.1,0,2,2,1.0,0,3,36.0,0,0,0
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Waisake Raratabu,Lock (4),4.0,67.0667,0,8,5,0.625,0,4,26.0,1,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Clynton Knox,Outside Centre,13.0,21.0333,0,2,2,1.0,0,0,0.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Dawid Kellerman,Outside Centre,22.0,17.75,0,4,1,0.25,0,1,13.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Franco Mostert,Lock (5),5.0,63.75,0,15,14,0.9333,1,10,27.0,2,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Fraser Quirk,Inside Centre,12.0,81.5,0,9,9,1.0,0,9,76.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,Fly Half,10.0,81.5,0,15,10,0.6667,0,12,94.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Kanato Hirano,Loosehead Prop,17.0,17.75,0,2,2,1.0,0,1,9.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Katsuyuki Hoshino,Tighthead Prop,18.0,52.5167,0,10,10,1.0,0,5,23.0,3,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Kei Touma,Blindside Flanker,20.0,22.15,0,2,1,0.5,0,0,0.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Kenta Yamaji,Scrum Half,9.0,81.5,0,11,7,0.6364,0,2,1.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,Full Back,15.0,70.1,0,11,9,0.8182,0,6,75.0,1,1,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Naoki Motomura,Right Wing,14.0,40.0167,1,6,5,0.8333,1,5,91.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Ryo Furuta,Openside Flanker,7.0,81.5,0,14,11,0.7857,0,4,22.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Seunghyok Lee,Hooker,16.0,39.1667,0,6,4,0.6667,0,1,8.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Sosiceni Tokoqio,Number 8,8.0,59.35,0,10,7,0.7,0,10,81.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Taichi Takenaka,Left Wing,21.0,41.4833,0,7,4,0.5714,0,4,48.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Taiki Yoshioka,Tighthead Prop,3.0,28.9833,0,5,5,1.0,0,4,22.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Tateo Kanai,Hooker,2.0,42.3333,0,8,8,1.0,1,6,27.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Tatsuhiko Tsurukawa,Loosehead Prop,1.0,63.75,0,8,7,0.875,0,3,15.0,1,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Tetuhi Roberts,Lock (4),4.0,81.5,0,9,7,0.7778,0,3,20.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Tevita Li,Left Wing,11.0,63.75,0,6,4,0.6667,0,4,55.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Viliami Vuli,Lock (5),19.0,17.75,1,2,1,0.5,0,1,3.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Waimana Riedlinger-Kapa,Blindside Flanker,6.0,81.5,0,12,8,0.6667,0,7,60.0,0,0,0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Yoshikazu Fujita,Right Wing,23.0,46.75,0,5,3,0.6,0,6,38.0,1,1,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Curtis Rona,Outside Centre,13.0,59.9,1,7,4,0.5714,0,12,75.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Daniel Linde,Lock (4),4.0,73.5833,0,7,6,0.8571,0,7,21.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Hayato Hosoda,Loosehead Prop,1.0,7.65,0,1,1,1.0,0,1,4.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Honeti Taumohaapai,Left Wing,11.0,80.51666666666667,1,9,8,0.8889,0,11,162.0,1,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Jackson Hemopo,Number 8,8.0,80.51666666666667,0,5,3,0.6,1,13,62.0,1,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,Fly Half,10.0,80.51666666666667,0,11,9,0.8182,0,13,65.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Jonmun Han,Right Wing,14.0,72.7833,0,6,3,0.5,0,8,59.0,1,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Jun Morimoto,Tighthead Prop,3.0,40.0,0,4,3,0.75,0,2,2.0,2,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,Scrum Half,9.0,80.51666666666667,0,3,3,1.0,0,2,2.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kyo Yoshida,Lock (5),19.0,26.6667,0,0,0,,0,5,24.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Marino Mikaele-Tu'u,Blindside Flanker,20.0,26.6667,0,1,1,1.0,0,7,36.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Masataka Tsuruya,Blindside Flanker,6.0,60.7833,0,13,11,0.8462,0,6,33.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Matt Vaega,Outside Centre,22.0,20.6,0,1,1,1.0,0,3,30.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Nozomi Nara,Full Back,23.0,72.8667,0,5,5,1.0,0,3,23.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Ryuta Nakamori,Right Wing,21.0,7.7333,0,0,0,,0,0,0.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Satoshi Koizumi,Full Back,15.0,7.65,0,0,0,,0,0,0.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Shunsuke Sakamoto,Loosehead Prop,17.0,72.8667,0,7,7,1.0,0,3,13.0,2,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Tomoaki Ishii,Tighthead Prop,18.0,40.5167,0,7,7,1.0,0,2,11.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Tonisio Vaihu,Inside Centre,12.0,80.51666666666667,1,9,5,0.5556,0,16,83.0,3,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Walt Steenkamp,Lock (5),5.0,53.85,0,5,3,0.6,0,4,16.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Yoshimitsu Yasue,Hooker,2.0,40.0,0,2,2,1.0,0,6,27.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Yuki Miyazato,Hooker,16.0,40.5167,0,0,0,,0,0,0.0,0,0,0
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Yusuke Sakamoto,Openside Flanker,7.0,80.51666666666667,0,18,16,0.8889,0,8,52.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,Full Back,15.0,80.28333333333333,0,7,6,0.8571,0,19,145.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Eishin Kuwano,Lock (4),4.0,70.45,0,15,14,0.9333,0,2,4.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Futo Yamaguchi,Right Wing,14.0,80.28333333333333,0,7,4,0.5714,0,11,110.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Heiichiro Ito,Tighthead Prop,3.0,61.45,0,10,9,0.9,1,4,16.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Hironori Yatomi,Outside Centre,23.0,35.8167,0,3,2,0.6667,0,4,21.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kazuhiro Kawata,Loosehead Prop,1.0,75.2,0,21,19,0.9048,0,3,18.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,Fly Half,10.0,80.28333333333333,0,15,14,0.9333,0,2,25.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kwagga Smith,Number 8,20.0,40.2667,1,10,9,0.9,0,4,36.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Malgene Ilaua,Number 8,8.0,40.0167,2,3,3,1.0,0,12,63.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Malo Tuitama,Left Wing,11.0,80.28333333333333,0,13,7,0.5385,0,11,108.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Murray Douglas,Lock (5),5.0,80.28333333333333,0,18,15,0.8333,0,5,30.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Richmond Tongatama,Openside Flanker,16.0,18.8333,0,2,2,1.0,0,2,20.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Ryuto Yagisawa,Lock (4),19.0,9.8333,0,1,1,1.0,0,1,5.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Shunsuke Ito,Outside Centre,22.0,4.45,0,2,1,0.5,0,1,9.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Sohei Nishimura,Tighthead Prop,18.0,18.8333,0,3,2,0.6667,0,0,0.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Sylvian Mahuza,Outside Centre,13.0,40.0167,0,7,4,0.5714,0,2,21.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Takayoshi Mohara,Loosehead Prop,17.0,5.0833,0,2,1,0.5,0,0,0.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Takeshi Hino,Hooker,2.0,80.28333333333333,0,24,22,0.9167,0,5,22.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Takuma Shoji,Openside Flanker,7.0,61.45,0,21,17,0.8095,0,6,26.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Viliami Tahitu'a,Inside Centre,12.0,80.28333333333333,0,15,13,0.8667,0,15,149.0,0,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Yuki Yatomi,Scrum Half,9.0,80.28333333333333,0,13,8,0.6154,0,5,57.0,1,0,0
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Yuya Odo,Blindside Flanker,6.0,80.28333333333333,0,16,13,0.8125,0,6,44.0,0,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Atsuki Kuwayama,Left Wing,11.0,70.45,1,9,6,0.6667,0,5,74.0,0,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Futoshi Mori,Hooker,16.0,18.8333,0,0,0,,0,1,7.0,0,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Jacob Pierce,Lock (5),5.0,52.05,0,7,7,1.0,0,6,28.0,2,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Jone Naikabula,Right Wing,14.0,80.28333333333333,4,10,10,1.0,1,9,153.0,1,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Kohei Takahashi,Scrum Half,21.0,23.7333,0,3,1,0.3333,0,2,0.0,1,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Mamoru Harada,Hooker,2.0,61.45,0,14,13,0.9286,0,6,36.0,0,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Masataka Mikami,Loosehead Prop,17.0,18.8333,0,2,1,0.5,0,1,5.0,0,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Michael Leitch,Number 8,8.0,80.28333333333333,0,16,16,1.0,0,17,86.0,1,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Richie Mo'unga,Fly Half,10.0,80.28333333333333,0,10,7,0.7,0,15,159.0,1,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Rob Thompson,Outside Centre,22.0,23.7333,0,7,4,0.5714,0,3,21.0,0,0,0
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Samuela Anise,Lock (5),19.0,28.2333,0,3,3,1.0,0,7,30.0,0,0,0
