match_id,date,season,round,team,opponent,player,x,y,x_end,y_end,kick_type,phase,outcome,metres
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Amato Fakatava,16,15,61,9,Territorial,Kick in Play (Own 22),Caught Full,45
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,19,36,46,47,Chip,Kick in Play (Own 22),Collected Bounce,30
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,36,40,87,52,Territorial,Kick in Play,Caught Full,53
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,19,47,42,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),32
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,12,50,30,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),26
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,19,37,48,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),43
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,19,24,85,22,Territorial,Kick in Play (Own 22),Collected Bounce,66
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,44,10,89,6,Territorial,Kick in Play,Collected Bounce,45
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,58,29,86,7,Territorial,Kick in Play,Collected Bounce,35
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Isaac Lucas,7,60,65,59,Territorial,Kick in Play (Own 22),Collected Bounce,58
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,12,20,41,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),36
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,2,10,37,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),37
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,11,16,45,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),37
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,44,24,83,25,Bomb,Kick in Play,Caught Full,39
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,35,47,80,23,Territorial,Kick in Play,Caught Full,51
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,66,12,93,0,Touch Kick,Penalty Kick,Kick in Touch (Full),29
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,58,50,81,60,Low,Kick in Play,Collected Bounce,25
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,49,35,88,0,Touch Kick,Penalty Kick,Kick in Touch (Full),53
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,83,26,95,67,Cross Pitch,Kick in Play,Pressure Error,43
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,90,13,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),14
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,94,14,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),14
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,95,11,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),11
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,7,64,20,68,Touch Kick,Penalty Kick,Kick in Touch (Full),14
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,13,49,18,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),20
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,85,42,95,68,Touch Kick,Penalty Kick,Kick in Touch (Full),28
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,9,18,32,0,Touch Kick,Penalty Kick,Kick in Touch (Full),30
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,29,36,60,44,Territorial,Kick in Play,Caught Full,32
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,65,48,95,68,Touch Kick,Penalty Kick,Kick in Touch (Full),36
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,57,56,76,68,Touch Kick,Penalty Kick,Kick in Touch (Full),22
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,78,18,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),25
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Matt McGahan,20,58,37,68,Touch Kick,Penalty Kick,Kick in Touch (Full),20
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Semisi Tupou,25,53,58,66,Low,Kick in Play,Pressure Error,36
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Semisi Tupou,20,58,57,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),38
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Shota Yamamoto,42,55,42,55,Low,Kick in Play,Collected Bounce,0
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Shota Yamamoto,32,17,54,10,Box,Kick in Play,Caught Full,24
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,Shota Yamamoto,35,38,83,42,Territorial,Kick in Play,Pressure Error,49
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Daisuke Noguchi,20,36,44,67,Touch Kick,Penalty Kick,Kick in Touch (Full),40
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Daisuke Noguchi,44,24,77,0,Touch Kick,Penalty Kick,Kick in Touch (Full),41
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Daisuke Noguchi,30,12,60,1,Touch Kick,Penalty Kick,Kick in Touch (Full),33
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Daisuke Noguchi,48,56,77,67,Touch Kick,Penalty Kick,Kick in Touch (Full),31
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Joshua Nohra,28,42,75,60,Territorial,Kick in Play,Caught Full,51
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Joshua Nohra,37,65,81,59,Territorial,Kick in Play,Caught Full,45
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,45,12,70,7,Box,Kick in Play,Pressure Error,25
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,65,25,65,25,Box,Kick in Play,Error - Out of Play,0
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,16,59,29,68,Box,Kick in Play (Own 22),Kick in Touch (Full),15
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,33,15,50,10,Box,Kick in Play,Caught Full,18
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,13,12,43,1,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),33
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,36,59,58,59,Box,Kick in Play,Own Player - Collected,22
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,58,47,81,65,Box,Kick in Play,Own Player - Collected,29
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,69,40,88,0,Cross Pitch,Kick in Play,Kick in Touch (Bounce),45
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,15,16,56,2,Territorial,Kick in Play (Own 22),Caught Full,43
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,37,37,81,52,Territorial,Kick in Play,Caught Full,47
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Will Genia,33,57,82,51,Territorial,Kick in Play,Caught Full,49
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yoshizumi Takeda,32,13,56,6,Territorial,Kick in Play,Collected Bounce,25
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yoshizumi Takeda,40,4,75,5,Territorial,Kick in Play,Caught Full,36
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,67,46,68,44,Low,Kick in Play,Error - Charged Down,3
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,30,55,81,67,Touch Kick,Penalty Kick,Pressure Error,52
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,83,63,90,67,Touch Kick,Penalty Kick,Kick in Touch (Full),8
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,29,22,60,0,Touch Kick,Penalty Kick,Kick in Touch (Full),38
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,5,54,6,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),14
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,6,20,53,2,Territorial,Kick in Play (Own 22),Caught Full,51
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,54,7,75,1,Touch Kick,Penalty Kick,Kick in Touch (Full),22
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,-2,16,25,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),32
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,12,52,38,68,Touch Kick,Penalty Kick,Kick in Touch (Full),30
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,32,54,58,53,Territorial,Kick in Play,Caught Full,27
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,Yusho Takeda,15,56,58,53,Territorial,Kick in Play (Own 22),Caught Full,44
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,19,29,72,42,Territorial,Kick in Play (Own 22),Caught Full,55
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,54,54,65,45,Chip,Kick in Play,Own Player - Collected,15
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,35,51,82,63,Territorial,Kick in Play,Collected Bounce,49
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,10,32,65,48,Territorial,Kick in Play (Own 22),Caught Full,58
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,36,30,60,68,Touch Kick,Penalty Kick,Kick in Touch (Full),45
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,75,58,89,68,Touch Kick,Penalty Kick,Kick in Touch (Full),17
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,57,5,81,1,Touch Kick,Penalty Kick,Kick in Touch (Full),25
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,81,7,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),16
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,9,50,58,64,Territorial,Kick in Play (Own 22),Caught Full,51
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,26,53,83,51,Territorial,Kick in Play,Collected Bounce,57
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,57,25,91,0,Touch Kick,Penalty Kick,Kick in Touch (Full),43
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,88,19,95,66,Territorial,Kick in Play,Own Player - Failed,50
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Bryn Gatland,93,6,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),6
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Kenta Tokuda,44,51,84,47,Box,Kick in Play,Collected Bounce,40
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Kenta Tokuda,51,12,81,6,Box,Kick in Play,Try Kick,31
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ngani Laumape,81,33,87,65,Cross Pitch,Kick in Play,Own Player - Collected,34
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ngani Laumape,75,65,99,62,Chip,Kick in Play,Try Kick,25
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Rakuhei Yamashita,28,54,76,54,Territorial,Kick in Play,Caught Full,48
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,15,23,91,18,Territorial,Kick in Play (Own 22),Collected Bounce,76
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,24,57,75,46,Territorial,Kick in Play,Caught Full,52
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,81,10,99,11,Low,Kick in Play,Own Player - Failed,18
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,33,10,109,9,Territorial,Kick in Play,In Goal,76
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,31,50,72,9,Territorial,Kick in Play,Collected Bounce,58
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Ryohei Yamanaka,28,30,29,31,Touch Kick,Kick in Play,Error - Out of Play,1
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,17,8,67,5,Territorial,Kick in Play (Own 22),Caught Full,50
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,26,16,81,10,Low,Kick in Play,Own Player - Collected,55
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,59,39,82,66,Low,Kick in Play,Own Player - Failed,36
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,16,62,36,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),21
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,73,7,93,0,Touch Kick,Penalty Kick,Kick in Touch (Full),21
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Seungsin Lee,93,26,97,66,Territorial,Kick in Play,Try Kick,42
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Franco Mostert,37,34,65,11,Low,Kick in Play,Collected Bounce,37
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,16,56,34,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),21
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,20,51,56,68,Low,Kick in Play (Own 22),Kick in Touch (Bounce),40
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,44,63,66,54,Bomb,Kick in Play,Collected Bounce,24
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,21,10,40,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),22
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,34,45,83,7,Territorial,Kick in Play,Caught Full,63
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,35,19,56,3,Bomb,Kick in Play,Caught Full,27
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,17,42,71,68,Territorial,Kick in Play (Own 22),Caught Full,59
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,39,39,59,66,Bomb,Kick in Play,Own Player - Failed,34
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,44,21,72,11,Territorial,Kick in Play,Collected Bounce,29
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,34,28,68,16,Bomb,Kick in Play,Pressure Error,36
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,5,58,20,68,Touch Kick,Penalty Kick,Kick in Touch (Full),18
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,9,52,9,52,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),0
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,35,17,69,2,Territorial,Kick in Play,Caught Full,37
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,69,7,89,0,Touch Kick,Penalty Kick,Kick in Touch (Full),21
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Gwangtee Oh,18,37,67,38,Territorial,Kick in Play (Own 22),Caught Full,49
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,39,25,64,10,Bomb,Kick in Play,Caught Full,29
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,28,45,58,68,Touch Kick,Penalty Kick,Kick in Touch (Full),38
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,10,46,55,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),51
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,21,59,51,68,Touch Kick,Penalty Kick,Kick in Touch (Full),32
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,37,23,65,38,Bomb,Kick in Play,Caught Full,33
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,71,49,93,68,Touch Kick,Penalty Kick,Kick in Touch (Full),29
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,10,48,56,66,Territorial,Kick in Play (Own 22),Caught Full,50
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,21,17,50,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),34
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,Mitch Hunt,57,50,98,67,Touch Kick,Penalty Kick,Pressure Carried Over,45
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Honeti Taumohaapai,11,15,18,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),16
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,25,24,26,6,Cross Pitch,Kick in Play,Caught Full,19
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,44,4,68,0,Touch Kick,Penalty Kick,Kick in Touch (Full),24
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,37,55,60,68,Touch Kick,Penalty Kick,Kick in Touch (Full),26
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,9,18,24,44,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),30
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,55,8,57,22,Low,Kick in Play,Kick in Touch (Bounce),14
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,89,22,94,0,Touch Kick,Penalty Kick,Kick in Touch (Full),23
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,15,61,66,66,Territorial,Kick in Play (Own 22),Caught Full,51
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,32,50,45,68,Touch Kick,Penalty Kick,Kick in Touch (Full),23
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,48,48,87,68,Touch Kick,Penalty Kick,Kick in Touch (Full),44
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,92,57,95,68,Touch Kick,Penalty Kick,Kick in Touch (Full),12
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,69,56,90,65,Low,Kick in Play,Collected Bounce,23
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,10,7,13,7,Territorial,Kick in Play (Own 22),Error - Charged Down,3
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,5,13,40,1,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),38
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,26,11,77,14,Territorial,Kick in Play,Caught Full,51
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,26,20,83,15,Territorial,Kick in Play,Caught Full,58
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,39,16,64,1,Touch Kick,Penalty Kick,Kick in Touch (Full),29
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,James Grayson,33,48,29,68,Touch Kick,Kick in Play,Kick in Touch (Full),21
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Jonmun Han,17,17,45,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),33
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Jonmun Han,14,14,20,18,Territorial,Kick in Play (Own 22),Error - Charged Down,7
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,48,15,70,13,Box,Kick in Play,Caught Full,22
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,21,58,45,68,Box,Kick in Play (Own 22),Kick in Touch (Full),26
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,44,57,68,61,Box,Kick in Play,Caught Full,25
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,26,55,46,65,Box,Kick in Play,Own Player - Collected,23
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,25,58,45,59,Box,Kick in Play,Caught Full,20
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Kota Iwamura,4,61,13,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),11
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Matt Vaega,26,23,81,24,Territorial,Kick in Play,Caught Full,55
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Matt Vaega,28,12,79,6,Territorial,Kick in Play,Caught Full,52
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Nozomi Nara,16,46,53,67,Territorial,Kick in Play (Own 22),Collected Bounce,42
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,15,29,56,5,Territorial,Kick in Play (Own 22),Caught Full,48
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,15,35,62,10,Territorial,Kick in Play (Own 22),Caught Full,54
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,18,32,72,32,Territorial,Kick in Play (Own 22),Caught Full,54
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,3,11,56,4,Territorial,Kick in Play (Own 22),Caught Full,54
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,19,24,68,1,Territorial,Kick in Play (Own 22),Collected Bounce,54
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Charles Piutau,16,14,65,29,Territorial,Kick in Play (Own 22),Caught Full,51
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Hironori Yatomi,14,4,36,0,Low,Kick in Play (Own 22),Kick in Touch (Bounce),22
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,15,50,68,53,Territorial,Kick in Play (Own 22),Caught Full,53
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,72,7,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),24
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,46,32,98,67,Territorial,Kick in Play,Collected Bounce,63
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,-2,52,44,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),49
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,72,65,95,68,Touch Kick,Penalty Kick,Kick in Touch (Full),24
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Kenta Iemura,54,47,84,68,Touch Kick,Kick in Play,Kick in Touch (Bounce),37
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,Malo Tuitama,60,3,95,0,Chip,Kick in Play,Kick in Touch (Bounce),35
